id,status,votes,title,avg_age,polarity,budget,category,level,district,detailed_localization,description,attachments
17,wybrany,966,Zielona rowerowo-piesza obwodnica Wrocławia; fragment odcinka między ul. Spiską a Borowską. ,39.135610766,0,250000,piesze/rowerowe,do 250 000 zł,"Huby, Gaj, Tarnogaj","Gaj, AR_13, 20/4 ; Gaj AR 13, 26 : Gaj AR 12, 15","Jest to projekt powstania szybkiej, bezpiecznej, ŚRÓDMIEJSKIEJ OBWODNICY ROWEROWEJ WROCŁAWIA, która biegłaby terenami zielonymi i łączyła różne dzielnice miasta. Mapka całej trasy w załączniku.

W skład projektu nr 17 wchodzi:
Odcinek ścieżki o długości około 500 m, wzdłuż torów kolejowych między Spiską a Borowską, w tymczasowym standardzie drogi szutrowej.

Jest to najtrudniejszy odcinek Zielonej rowerowo-pieszej obwodnicy Wrocławia, nieprzejezdny po najmniejszym nawet deszczu.

Zapraszam na fan-page, gdzie będą umieszczane informacje na temat innych możliwości poparcia idei powstania Rowerowej Obwodnicy Wrocławia:
https://www.facebook.com/rowerowa.obwodnica.wroclawia/

","[['../wbo2016/files/attachments_2016/17/5794b56b7ef974f7568e426fcf67954b.doc', '\n\n\nFormularz poprawkowy(    1.15 MB)\n\n'], ['../wbo2016/files/attachments_2016/17/e9aa20cf6e26dd33eb55f4e14156f443.jpg', '\n\n\n\n\n'], ['../wbo2016/files/attachments_2016/17/5ea1e2c8c2bfda78e541925c3d66835d.jpg', '\n\n\n\n\n'], ['../wbo2016/files/attachments_2016/17/7a3508766641b0cf4ebe9616dff531e9.jpg', '\n\n\n\n\n']]"
187,niewybrany,2901,Wydłużenie pasa lewoskrętu w kierunku ulicy Lotniczej na skrzyżowaniu ulic Na Ostatnim Groszu i Legnickiej ,40.6235780765,1,750000,drogowe,do 1 000 000 zł,projekt ogólnomiejski,brak.,"Zadanie polegać ma na przebudowie drogi asfaltowej, stanowiącej część obwodnicy śródmiejskiej, na długości około 160 m, od kładki pieszej nad ulicą Na Ostatnim Groszu do skrzyżowania ulic Na Ostatnim Groszu, Legnickiej i Lotniczej, wraz z przebudową niezbędnej infrastruktury, poprzez wydłużenie pasa do skrętu w lewo w kierunku Środy Śląskiej.
Prace polegać mają na wygospodarowaniu dodatkowego miejsca dla samochodów skręcających w lewo na ww wymienionym skrzyżowaniu. Obecnie auta skręcające w kierunku ulicy Lotniczej nie mieszczą się na istniejącym pasie do skrętu w lewo. Tym samym uniemożliwiają przejazd samochodom jadącym na wprost w kierunku ulicy Milenijnej. Często dochodzi do sytuacji, że skręcający w lewo w kierunku Środy Śląskiej stoją na lewym pasie do jazdy na wprost, gdyż nie mają możliwości zjechania na wydzielony stosunkowo krótki pas lewoskrętu. W godzinach szczytu drogowego samochody stoją na obu pasach do jazdy na wprost w ulicę Milenijną, aż od skrzyżowania z ulicą Bystrzycką. 
Wydłużenie pasa lewoskrętu upłynniłoby ruch na lewym pasie, co poprawiłoby bezpieczeństwo jadących na wprost w ulicę Milenijną, jak i wszystkich uczestników ruchu drogowego. Zmniejszyłoby się  ryzyko najechania na auta oczekujące na zwolnienie się miejsca na pasie dla skręcających w lewo w ulicę Lotniczą. Kierowcy nie musieliby, często ryzykownie, zmieniać pasów ruchu w celu ominięcia stojących aut. Przebudowa upłynniłaby ruch na drodze nr 5 stanowiącej element obwodnicy śródmiejskiej. Dodatkowo w godzinach szczytu ułatwi się przejazd pojazdom uprzywilejowanym, takim jak karetka pogotowia, straż pożarna, policja w obrębie tego skrzyżowania.
",[]
403,niewybrany,479,Budowa nowego boiska szkolnego o nawierzchni ze sztuczną trawą. ,38.4739039666,5,500000,edukacja,do 750 000 zł,"Gajowice, Powstańców Śląskich, Borek",Teren należy do Zespołu Szkół nr 4 we Wrocławiu,"Boisko, które znajduje się na terenie Zespołu Szkół nr 4 we Wrocławiu od kilku lat nie nadaje się do użytkowania. W szkole znajdują się oddziały sportowe o profilu piłka nożna, które nie mogą korzystać 
z istniejącego sztucznego boiska, ponieważ wykonano je w technologii, która nie pozwala na jego modernizacje. Jest ono po prostu niebezpieczne dla uczniów. 
 Boisko należy praktycznie zbudować od nowa, włącznie z przygotowaniem podłoża. Boisko o wymiarach 20x50 zapewni ciągłość szkolenia sportowego dla uczniów-piłkarzy. Korzystać z niego oczywiście będą wszyscy uczniowie jak i dzieci i młodzież z okolicznych osiedli. Dzięki wybudowaniu boiska będzie można uaktywnić okoliczną społeczność, która boryka się z dużą urbanizacją dzielnicy Krzyki.
 W Zespole Szkół nr 4 uczy się około 700 młodych ludzi. W większości są to sportowcy różnych dyscyplin gdyż placówka ma charakter szkoły sportowej. Obiekty sportowe są dla nich niezmiernie ważne, a z powodu ich niedoboru w okolicy spełnianie ich marzeń jest bardzo, bardzo utrudnione.",[]
542,wycofany,,Wybudowanie drogi rowerowej pod estakadą Gądowianką ,0,1,250000,piesze/rowerowe,do 250 000 zł,"Kuźniki, Nowy Dwór, Muchobór Mały",brak.,"Projekt dotyczy wybudowania odcinka dwukierunkowej drogi rowerowej o nawierzchni asfaltowej o szerokości 2,5 m wzdłuż ul. Strzegomskiej po jej południowej stronie pomiędzy ulicami Nowodworską i Muchoborską.
Droga rowerowa  biegnąca od lotniska na Strachowicach w kierunku centrum przez rondo Pileckiego jest jedną z najdłuższych dróg rowerowych we Wrocławiu. Od zbiegu ulic Strzegomskiej i Nowodworskiej w kierunku centrum droga nie ma dalszego ciągu. Rowerzyści mogą kontynuować dalszą jazdę do centrum drogą rowerowo-pieszą biegnącą po południowej stronie Strzegomskiej kilkaset metrów dalej, tj. od miejsca połączenia Strzegomskiej i Muchoborskiej. Na tym krótkim odcinku pomiędzy Nowodworską i Muchoborską rowerzyści powinni zgodnie z przepisami poruszać się po jezdni. Jednak z uwagi na dodatkowe, długie pasy do zjazdów w prawo rowerzysta jadący w kierunku centrum musiałby  zajmować miejsce na jezdni nie przy jej prawej krawędzi, a po prawej stronie środkowego pasa. Zdecydowana większość rowerzystów nie wybiera tej opcji, mając na uwadze swoje bezpieczeństwo. W rzeczywistości ruch rowerowy na tym odcinku odbywa się po niezbyt szerokim chodniku, który w tym miejscu szczególnie do takiego ruchu nie jest przystosowany ze względu na umieszczone na nim liczne słupy latarni ulicznych oraz tablic i znaków drogowych.  
Brakujący odcinek drogi rowerowej ma długość 350 m. Poprowadzenie jej po stronie północnej ul. Strzegomskiej nie jest możliwe z uwagi na bardzo małą przestrzeń pod wiaduktem kolejowym. Stąd w projekcie przewidziano drogę rowerową po stronie południowej.
Oprócz samej drogi rowerowej projekt dotyczy również wykonania dwóch przejazdów przez jezdnię  z zaznaczonym czerwoną farbą obszaru przejazdu (szczegóły w załączniku 1). ","[['files/attachments_2016/542/1175a1f43ed4edb860b548cb3aec76ff.pdf', '\n\n\nZałącznik nr 1(    2.81 MB)\n\n']]"
107,niewybrany,60,Tor PumpTrack do jazdy rowerem ,34.7,2,500000,zieleń/rekreacja,do 750 000 zł,"Huby, Gaj, Tarnogaj",brak.,Tor typu PumpTrack jest bardzo atrakcyjny do jazdy rowerem.,[]
535,wycofany,,"Doposażenie Ośrodka Sportu ""Leśnica"" w piłkochwyty. ",0,0,250000,sport,do 250 000 zł,"Leśnica, Maślice, Pracze Odrzańskie",brak.,"Piłkochwyty to na wielu boiskach jeden z najważniejszych elementów wyposażenia. Prawidłowo zamontowany piłkochwyt nie tylko chroni teren i ludzi za bramką, ale również pozwala na szybkie zwrócenie piłki na boisko, a więc na szybkie rozpoczęcie gry lub powtórzenie ćwiczenia. Dlatego też piłkochwyty są obowiązkowym elementem wyposażenia nowoczesnych obiektów sportowych. 

Celem projektu jest doposażenie stadiony w piłkochwyty, które są normą na boiskach lokalnych w całej Polsce, lecz tylko nie we Wrocławiu. Piłkochwyty mają być zamontowane za bramkami oraz wzdłuż boiska głównego oddzielając domu mieszkalne od ulicy Wschowskiej oraz Wielkopolskiej ( na wysokości hotelu Bugatti).","[['files/attachments_2016/535/ead48dde6098cb763fffe134bb348d4c.jpg', '\n\n\n\n\n']]"
132,niewybrany,83,Rewitalizacja terenu zielonego w trójkącie ulic Jesionowa - Piękna - Otmuchowska ,37.2530120482,0,330000,zieleń/rekreacja,do 750 000 zł,"Huby, Gaj, Tarnogaj","Trójkąt ulic Jesionowa - Piękna - Otmuchowska
Dz. nr 68 i 69/2, AM-29 Obr. Południe","Na Hubach brakuje terenów urządzonych pod kątem wypoczynku mieszkańców, wyposażonych w ławki oraz profesjonalnie zazielenionych i utrzymanych. Projekt zgłoszony na formularzu papierowym, skan wniosku znajduje się w załączniku.","[['../wbo2016/files/attachments_2016/132/77829aa8cc0f0b938f21b001d0daaf5f.pdf', '\n\n\nZałącznik nr 1(    5.14 MB)\n\n']]"
523,niewybrany,151,"Rewitalizacja oraz poprawa bezpieczeństwa wnętrza blokowego przy Placu Konstytucji 3 Maja 4-9, Dworcowej 28-32, Dąbrowskiego 35-37 ",47.1523178808,4,750000,rewitalizacja,do 750 000 zł,"Przedmieście Oławskie, Księże, Brochów, Bieńkowice",brak.,"Projekt ma na celu stworzenie przyjaznego i bezpiecznego miejsca dla mieszkańców bloków i kamienic. Uporządkuje miejsca parkingowe oraz miejsce składowania odpadków, natomiast teren drogi ppoż będzie przejezdny.

Obecnie teren podwórza jest nieoświetlony i niewyrównany, co uniemożliwia bezpieczne poruszanie się po nim szczególnie osobom starszym, niepełnosprawnym, bądź rodzin z małymi dziećmi. Obecna nawierzchnia betonowa drogi ppoż ma bardzo dużo poważnych ubytków. W części powierzchni nieutwardzonej, w wyniku braku delatacji, tworzą się po opadach olbrzymie kałuże uniemożliwiające przemieszczenie się.

Samochody są zaparkowane w każdym możliwym miejscu, niejednokrotnie blokując siebie nawzajem oraz przejezdność drogi ppoż. Wyznaczenie miejsc parkingowych zwiększyłoby bezpieczeństwo oraz estetykę - trawniki przestałyby być rozjeżdżane, a przestrzeń byłaby czymś więcej niż tylko skupiskiem samochodów.

Trawnik w wyniku braku pielęgnacji i dewastacji praktycznie nie istnieje. Na terenie podwórka jest bardzo dużo drzew owocowych, które choć nadają unikalny charakter, to ich umiejscowione i stan fatalnie wpływa na stan drogi oraz praktyczność podwórka. Rewitalizacja trawnika oraz nasadzenie nowych drzew i krzewów  uporządkowałoby przestrzeń i tchnęłoby trochę życia w miejscu, gdzie dominującą formą jest beton.","[['files/attachments_2016/523/fff9810a8d0229a6c37cf065a57cf3f5.png', '\n\n\n\n\n'], ['files/attachments_2016/523/bcf85ca0000bd0321ba21fb8e021a5ab.jpg', '\n\n\n\n\n'], ['files/attachments_2016/523/60025de93b0432d8b451de6b542c77db.jpg', '\n\n\n\n\n'], ['files/attachments_2016/523/14090ef2ac71aeccf9e99da6fc5dcd73.jpg', '\n\n\n\n\n'], ['files/attachments_2016/523/1c03e602e282a77e5dbc7a0d8bea0e20.JPG', '\n\n\n\n\n'], ['files/attachments_2016/523/7ef11479225f17ee8c177dbfb77492a2.jpg', '\n\n\n\n\n'], ['../wbo2016/files/attachments_2016/523/a352877dfe3029c936ec5ee0dbf04c9e.docx', '\n\n\nFormularz poprawkowy(    78.84 KB)\n\n']]"
760,wycofany,,Parking przy Zielnej ,0,-1,250000,edukacja,do 250 000 zł,"Pawłowice, Psie Pole-Zawidawie",Ogrodzenie Gimnazjum nr 2 wzdłuż ulicy Zielnej w kierunku przedszkola.,"Projekt dotyczy budowy parkingu wzdłuż ulicy Zielnej. Parking miałby powstać poprzez przebudowę ogrodzenia terenu Gimnazjum nr 2 (przesunięcie do wewnątrz terenu). W wygospodarowanym miejscu można zbudować miejsca parkingowe, które służyłyby rodzicom przyjeżdżającym do pobliskiego przedszkola czy wspomnianej szkoły.
Beneficjentami parkingu będą rodzice dzieci uczęszczających do przedszkola przy Zielnej oraz rodzice młodzieży z Gimnazjum.","[['../wbo2016/files/attachments_2016/760/4f46209a02381cba746b6e52bc078156.doc', '\n\n\nFormularz poprawkowy(    1.13 MB)\n\n']]"
7,wybrany,1891,Zielona Plaża nad Odrą ,39.0491803279,-1,250000,zieleń/rekreacja,do 250 000 zł,"Zacisze-Zalesie-Szczytniki, Biskupin-Sępolno-Dąbie-Bartoszowice, Kowale, Strachocin-Swojczyce-Wojnów",brak.,"Obszar ma miejscowy plan zagospodarowania przestrzennego, który przewiduje m. innymi: przystanie, terenowe urządzenia sportowe, zieleń parkową, polany rekreacyjne.
Projekt dotyczy obszaru, którego zieleń jest zdewastowana, wymaga uporządkowania i zagospodarowania. 
Dzielnica Dąbie- Biskupin jest dzielnicą mieszkaniową. Tereny nad Odrą są chętnie odwiedzanym przez mieszkańców miejscem spacerowym oraz rekreacji i wypoczynku. 
Projekt zakłada zwiększenie walorów rekreacyjnych tego terenu poprzez zagospodarowanie łąki nad zatoką Odry  na „zieloną plażę”. Stworzenie miejsca wypoczynku i rekreacji : plaży trawiastej i leżaków,  ławek, wiat, placu zabaw,  miejsca na piknik i grilla, ustawienie pojemników na odpady, uruchomienie wypożyczalni sprzętu pływającego
Obiekty będą ogólnodostępne, beneficjentami projektu będą: 
- mieszkańcy dzielnicy, w szczególności uprawiający spacery i rekreację na rzeką, 
- młodzież harcerska i niezrzeszona korzystająca z oferty HOW Stanica,
- osoby korzystające z wypożyczalni łodzi,


","[['../wbo2016/files/attachments_2016/7/f9fa990db26fe10261dcd698f368138b.docx', '\n\n\nFormularz poprawkowy(    93.28 KB)\n\n']]"
789,wycofany,,Plac rekreacyjny dla mieszkańców osiedla Gądów Mały (osiedle Kosmonautów) ,0,0,242000,zieleń/rekreacja,do 250 000 zł,"Pilczyce-Kozanów-Popowice Płn., Gądów-Popowice Płd., Szczepin","Działka zlokalizowana między ulicami Drzewieckiego a Bulwar Ikara. Numer działki 5/150, obręb Gądów Mały","Projekt polega na stworzeniu terenu rekreacyjnego we wnętrzu międzyblokowym zlokalizowanym przy ul. Bulwar Ikara we Wrocławiu. Projekt zgłoszony na formularzu papierowym, skan wniosku znajduje się w załączniku.","[['../wbo2016/files/attachments_2016/789/d6deb3a045583819e956fc7f07731e63.pdf', '\n\n\nZałącznik nr 1(    1.62 MB)\n\n']]"
457,wycofany,,Remont chodnika i wyznaczenie drogi rowerowej łączących ul.Drzewieckiego i Hynka ,0,3,95000,piesze/rowerowe,do 250 000 zł,"Pilczyce-Kozanów-Popowice Płn., Gądów-Popowice Płd., Szczepin",brak.,"Chodnik składa się obecnie z powykrzywianych płyt betonowych i wymaga remontu. Jednocześnie projekt przewiduje budowę obok chodnika drogi rowerowej, która pozwoli połączyć ul.Drzewieckiego i Hynka co nie tylko skróci drogę i zapewni większy komfort rowerzystom, ale przede wszystkim. Łącznie przewiduje się budowę ok.170 m chodnika i drogi rowerowej lub ciągu pieszo-rowerowego wraz z obniżeniem krawężników by zapewnić komfort osobom niepełnosprawnym, starszym, rodzicom z wózkami i rowerzystom.

Dziennie z chodnika korzysta ok.1500 przechodniów.  Szlak ten prowadzi z południowej części osiedla do okolicznych szkół oraz sklepów i punktów usługowych położonych przy ul.Drzewieckiego oraz sklepów położonych między ulicami Lotniczą i Szybowcową oraz przystanku tramwajowego. Mieszkańcy z środkowej części osiedla przechodzą tędy do przystanków autobusowych przy ul.Balonowej, oraz sklepów i punktów usługowych położonych w tym rejonie.",[]
105,wycofany,,"""Autobus mknie a nie nie stoi 2"" - wydzielenie buspasa na ulicy Bardzkiej od skrzyżowania z Armii Krajowej do wiaduktu. ",0,-2,30000,komunikacja zbiorowa,do 250 000 zł,"Huby, Gaj, Tarnogaj",brak.,"Potężne natężenie ruchu samochodów na tym odcinku powoduje, że autobusy komunikacji miejskiej są notorycznie opóźnione i korzystanie z MPK nie jest bardziej atrakcyjne niż poruszanie się własnym samochodem. Na wiadukcie i tak następuje zwężenie ruchu do 1 pasa, co powoduje że 4 pasy przed wiaduktem są niepotrzebne, które można podzielić tak aby autobusy miały ułatwiony przejazd. ","[['../wbo2016/files/attachments_2016/105/439d51f0386e896bab5bcb9e36f007f6.docx', '\n\n\nFormularz poprawkowy(    97.21 KB)\n\n']]"
408,niewybrany,78,rewitalizacja wysepki na fosie przy Wzgórzu Partyzantów ,35.8205128205,0,10000,zieleń/rekreacja,do 250 000 zł,"Nadodrze, Ołbin, Stare Miasto, Plac Grunwaldzki, Przedmieście Świdnickie",brak.,"Wysepka usytuowana na  fosie przy Wzgórzu Partyzantów (na rogu Podwala, od którego odchodzi ul. Dworcowa) jest zaniedbana i w żądnym stopniu niewykorzystana. W tamtym roku uległa dodatkowemu zniszczeniu w wyniku silnych wiatrów. Mogłaby zostać zagospodarowana np. poprzez zasadzenie nowych roślin (może jakiś motyw z kwiatami i krzewami) albo możliwe by było przeprowadzenie kładki na tę wysepkę i uczynienie z niej skweru parkowego z ławkami.",[]
586,niewybrany,328,Budowa familijnego boiska wielofunkcyjnego na Zakrzowie  ,39.9756097561,-1,750000,edukacja,do 750 000 zł,"Pawłowice, Psie Pole-Zawidawie","Obręb Zakrzowa jest spokojną dzielnicą, oddaloną od centrum, zamieszkiwaną przez rodziny z dziećmi. Jedną z głównych potrzeb mieszkańców jest potrzeba dostępu do infrastruktury rekreacyjno-sportowej, umożliwiającej bezpieczne i aktywne spędzanie wolnego czasu na świeżym powietrzu przez zarówno dzieci, młodzież jak i dorosłych. Boisko zostanie wybudowane przy ul. Zatorskiej 11 na terenie przylegającym do Publicznego Przedszkola i Szkoły Marco Polo, prowadzonych przez Familijny Wrocław.","Celem niniejszego projektu jest wybudowanie boiska wielofunkcyjnego z elementami małej architektury dla społeczności lokalnej z dzielnicy Zakrzów. Boisko zostanie wybudowane przy ul. Zatorskiej 11 na terenie przylegającym do Publicznego Przedszkola i Szkoły Marco Polo, prowadzonych przez Familijny Wrocław. Boisko zostanie ogrodzone, wyposażone w bezpośrednie bramki wejściowe, tak aby zapewnić ogólnodostępność boiska dla społeczności lokalnej. Oświetlenie terenu umożliwi korzystanie z infrastruktury do późnych godzin wieczornych.
Boisko wielofunkcyjne przeznaczone będzie do gry w piłkę koszykową, siatkową, piłkę ręczną oraz tenisa, tak aby można było korzystać z niego w sposób urozmaicony. W ramach małej architektury zostaną ustawione ławki przy boisku, nasadzona zieleń i założony trawnik, które umożliwią przyjemniejsze spędzenia czasu wolnego na świeżym powietrzu. Ze względów bezpieczeństwa i uniknięcia ewentualnej dewastacji, boisko będzie zamykane na noc.
Konieczność budowy boiska wynika z następujących zidentyfikowanych problemów w okolicy ulicy Zatorskiej:
- brak ogólnodostępnego miejsca do wspólnego i aktywnego spędzania czasu wolnego z całą rodziną,
- brak ogólnodostępnych boisk dla dzieci i młodzieży,
- brak ogólnodostępnego miejsca do uprawiania sportów, zabaw i gier na świeżym powietrzu, zapewniającego bezpieczeństwo dzieci i młodzieży.
",[]
509,wycofany,,Droga rowerowa na Pełczyńskiej ,0,-1,750000,piesze/rowerowe,do 750 000 zł,"Osobowice-Rędzin, Świniary, Lipa Piotrowska, Widawa, Polanowice-Poświętne-Ligota, Sołtysowice",Odcinek ul. Pełczyńskiej pomiędzy Kminkową i obwodnicą śródmiejską.,"Projekt polega na budowie drogi rowerowej po zachodniej stronie ul. Pełczyńskiej od ul. Kminkowej do ronda na skrzyżowaniu ul. Obornickiej z obwodnicą śródmiejską.  Każdy, kto choć raz jechał tędy rowerem, wie, że to nie lada wyzwanie.",[]
